PID,CHALT,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,IVTT_c,IVTT_a,IVTT_r,OVTT_c,OVTT_a,OVTT_r,COST_c,COST_a,COST_r,FREQ_a,FREQ_r
1192,2,0,70,0,1,0,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1193,2,0,70,0,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1194,2,0,70,0,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1195,2,0,70,0,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1196,2,0,34.83,0,1,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1197,2,0,70,0,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1198,2,0,70,1,0,0,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1199,2,0,70,1,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1200,2,0,70,1,0,1,366,69,370,0,104,85,107.16,179.85,76.1,45,4
1201,1,0,70,0,0,1,409,69,370,0,96,94,118.56,174.8,76.6,45,4
1202,2,0,55,0,0,1,416,69,370,0,121,105,113.05,183.5,82.6,45,4
1203,2,0,45,0,0,0,416,69,370,0,121,105,113.05,183.5,82.6,45,4
1204,2,0,55,0,0,0,332,69,351,0,99,83,96.52,177.3,74.45,45,4
1205,2,0,70,1,0,0,332,69,351,0,99,83,96.52,177.3,74.45,45,4
1206,2,0,55,1,0,0,392,69,370,0,121,107,113.05,183.5,76.6,45,4
1207,2,0,70,0,0,0,440,69,370,0,146,130,127.49,178,82.6,45,4
1208,1,0,35,1,0,1,440,69,370,0,146,130,127.49,178,82.6,45,4
1209,3,0,22.36,1,0,1,436,69,558,0,156,84,129.01,183.5,94.2,45,2
1210,3,0,22.36,1,0,1,460,69,558,0,161,104,134.52,183.5,95.4,45,2
1211,3,0,22.36,1,0,1,560,84,558,0,151,109,157.51,209.9,96.4,4,2
1212,2,0,35,1,1,1,492,84,507,0,79,84,146.3,200.9,106.35,4,2
1213,2,0,55,0,1,1,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1214,2,0,70,0,0,1,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1215,2,0,35,0,0,1,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1216,2,0,55,1,0,1,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1217,2,0,70,1,0,1,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1218,2,0,70,1,0,0,496,84,534,0,87,92,146.87,201.9,106.9,4,2
1219,2,0,70,0,0,1,409,69,370,0,126,115,118.56,180.1,77.6,45,4
1220,2,0,70,0,1,1,409,69,370,0,126,115,118.56,180.1,77.6,45,4
1221,2,0,25,1,0,1,387,69,370,0,111,100,113.62,183.5,82.6,45,4
1222,1,0,35,0,0,1,387,69,370,0,111,100,113.62,183.5,82.6,45,4
1223,2,0,45,1,0,0,450,69,370,0,151,130,132.24,183.5,82.6,45,4
1224,2,0,70,0,0,1,615,84,534,0,111,134,177.46,209.9,112.1,4,2
1225,2,0,70,1,1,1,667,84,534,0,91,144,186.2,209.9,112.6,4,2
1226,1,0,25,0,0,1,134,60,263,0,106,75,39.52,145.9,53.6,6,3
1227,1,0,45,0,0,1,200,60,263,0,106,80,54.53,145.9,55.1,6,3
1228,1,0,45,0,1,1,205,60,263,0,96,68,57.38,145.9,51.6,6,3
1229,2,1,70,0,0,1,292,58,440,0,91,75,79.04,156.5,73.6,36,2
1230,2,1,70,0,1,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1231,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1232,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1233,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1234,2,1,35,0,1,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1235,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1236,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1237,2,1,55,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1238,2,1,55,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1239,2,1,45,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1240,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1241,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1242,2,1,70,0,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1243,2,1,70,1,1,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1244,1,1,70,1,0,1,298,58,440,0,86,64,85.5,153.1,71.6,36,2
1245,2,1,70,0,1,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1246,2,1,70,0,0,0,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1247,2,1,70,0,0,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1248,2,1,70,0,0,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1249,2,1,70,1,0,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1250,2,1,70,1,0,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1251,2,1,70,1,0,1,311,58,440,0,86,65,87.4,154.5,73.3,36,2
1252,1,0,35,0,0,1,361,69,431,0,98,70,108.68,178.5,83.65,45,3
1253,2,1,55,0,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1254,2,1,70,0,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1255,2,1,70,0,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1256,2,1,70,1,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1257,2,1,70,1,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1258,2,1,70,1,0,0,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1259,2,1,70,1,0,1,361,69,412,0,87,65,108.68,173.75,73.5,45,3
1260,2,1,55,0,0,1,348,69,431,0,91,65,106.78,176.5,76.75,45,3
1261,2,1,70,0,0,1,354,69,431,0,91,52,107.73,183.05,74.2,45,3
1262,2,1,70,1,0,1,354,69,431,0,101,65,107.73,183.6,75.2,45,3
1263,2,1,55,0,0,1,354,69,431,0,96,67,107.73,184.5,75.7,45,3
1264,2,0,70,1,0,1,361,69,431,0,100,70,110.39,182.5,76.2,45,3
1265,2,0,70,0,0,1,355,69,431,0,104,70,109.06,182.85,77.7,45,3
1266,2,0,70,1,0,1,425,69,558,0,156,90,130.91,186.5,99.2,45,2
1267,2,0,70,1,0,1,449,69,558,0,161,110,136.42,186.5,100.4,45,2
1268,2,0,70,1,0,1,549,84,558,0,151,115,159.41,212.9,101.4,4,2
1269,2,0,35,0,0,1,602,84,534,0,91,110,175.56,212.9,115.6,4,2
1270,1,0,35,0,0,1,219,60,263,0,105,83,60.61,146.3,53.6,6,3
1271,2,1,70,0,1,1,313,58,440,0,95,79,88.73,153.5,73.6,36,2
1272,2,1,70,0,0,1,313,58,440,0,95,79,88.73,153.5,73.6,36,2
1273,2,1,70,0,0,1,313,58,440,0,95,79,88.73,153.5,73.6,36,2
1274,2,1,70,1,1,0,313,58,440,0,95,79,88.73,153.5,73.6,36,2
1275,2,1,55,1,0,1,313,58,440,0,95,79,88.73,153.5,73.6,36,2
1276,3,1,15,1,0,1,369,69,431,0,100,67,110.96,183.45,76.2,45,3
1277,2,1,70,1,0,1,369,69,431,0,100,67,110.96,183.45,76.2,45,3
1278,2,1,55,1,0,1,375,69,431,0,115,85,111.91,186.5,79.2,45,3
1279,2,0,70,0,0,0,500,84,534,0,96,113,152,205.3,103.9,4,2
1280,3,1,45,1,1,1,152,60,109,0,98,100,40.66,151.3,42.2,6,5
1281,1,1,70,1,0,1,152,60,109,0,98,100,40.66,151.3,42.2,6,5
1282,1,1,45,1,0,1,120,60,96,0,108,90,32.49,151.3,37.6,6,2
1283,1,1,35,0,1,1,129,60,109,0,98,90,35.34,151.3,40,6,5
1284,1,1,70,0,0,1,195,60,109,0,98,100,50.35,151.3,45.2,6,5
1285,2,1,70,0,0,1,166,60,148,0,66,90,47.31,148.45,46.9,6,8
1286,1,1,36.5,0,0,1,166,60,148,0,66,90,47.31,148.45,46.9,6,8
1287,1,1,70,0,1,1,166,60,148,0,66,90,47.31,148.45,46.9,6,8
1288,1,1,70,1,0,1,272,58,238,0,128,85,80.56,169.9,53.8,36,3
1289,2,1,70,0,0,1,266,58,263,0,93,110,75.24,164.9,66.4,36,3
1290,1,1,70,0,0,1,266,58,263,0,93,110,75.24,164.9,66.4,36,3
1291,1,1,35,1,0,1,286,58,263,0,83,110,74.86,161.9,66.4,36,3
1292,3,1,35,0,1,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1293,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1294,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1295,2,1,70,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1296,2,1,36.5,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1297,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1298,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1299,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1300,2,1,55,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1301,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1302,2,1,45,0,1,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1303,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1304,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1305,2,1,70,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1306,2,1,70,0,1,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1307,2,1,55,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1308,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1309,2,1,25.61,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1310,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1311,2,1,70,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1312,2,1,70,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1313,2,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1314,2,1,35,0,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1315,2,1,70,1,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1316,2,1,45,1,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1317,2,1,70,1,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1318,2,1,70,1,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1319,2,1,35,1,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1320,2,1,70,1,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1321,2,1,45,1,0,0,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1322,1,1,35,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1323,1,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1324,1,1,70,0,0,1,293,58,263,0,78,99,81.32,158.5,64.4,36,3
1325,2,1,70,0,0,1,306,58,263,0,78,100,83.22,159.9,66.1,36,3
1326,2,1,55,0,0,1,306,58,263,0,78,100,83.22,159.9,66.1,36,3
1327,1,1,55,1,0,1,306,58,263,0,78,100,83.22,159.9,66.1,36,3
1328,2,1,55,0,0,0,299,58,263,0,83,105,82.27,164.9,67.4,36,3
1329,2,1,70,1,0,0,383,69,304,0,98,115,112.29,191.9,81.2,45,5
1330,3,1,35,0,0,1,355,69,304,0,90,105,104.5,183.9,80.65,45,5
1331,2,1,35,0,1,1,355,69,304,0,90,110,104.5,183.9,79.2,45,5
1332,2,1,70,0,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1333,2,1,70,0,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1334,2,1,31.96,0,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1335,2,1,45,0,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1336,2,1,70,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1337,2,1,70,1,0,0,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1338,2,1,55,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1339,2,1,70,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1340,2,1,70,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1341,2,1,55,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1342,1,1,70,0,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1343,1,1,70,1,0,1,355,69,285,0,79,100,104.5,179.15,72.1,45,5
1344,2,1,70,0,1,1,342,69,304,0,83,100,102.6,181.9,73.75,45,5
1345,2,1,70,0,0,1,342,69,304,0,83,100,102.6,181.9,73.75,45,5
1346,2,1,45,0,1,1,342,69,304,0,83,100,102.6,181.9,73.75,45,5
1347,2,1,70,0,0,1,342,69,304,0,83,100,102.6,181.9,73.75,45,5
1348,3,1,25,0,0,1,349,69,304,0,86,95,103.55,182.55,73.2,45,5
1349,2,1,70,1,0,1,349,69,304,0,86,95,103.55,182.55,73.2,45,5
1350,3,1,70,0,0,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1351,3,1,55,0,0,0,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1352,3,1,5,0,1,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1353,3,1,55,1,0,0,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1354,2,1,35,0,1,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1355,2,1,70,0,0,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1356,2,1,70,1,0,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1357,2,1,70,1,1,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1358,2,1,70,1,0,1,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1359,1,1,70,0,0,0,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1360,1,1,70,0,0,0,349,69,304,0,83,87,103.55,188.45,71.2,45,5
1361,2,1,70,0,0,1,306,69,304,0,118,165,90.82,191.9,77.2,45,5
1362,2,1,70,0,0,1,350,69,304,0,96,105,104.88,188.25,74.7,45,5
1363,2,1,55,0,0,1,350,69,304,0,96,105,104.88,188.25,74.7,45,5
1364,2,1,55,1,0,1,350,69,304,0,96,105,104.88,188.25,74.7,45,5
1365,2,1,55,0,0,1,316,69,285,0,91,103,94.24,185.7,73.85,45,5
1366,2,1,70,1,0,1,424,69,304,0,138,150,125.21,186.4,81.2,45,5
1367,2,1,55,1,0,1,475,84,507,0,71,85,144.02,209.3,101.35,4,2
1368,2,1,70,1,0,0,480,84,534,0,79,93,144.59,210.3,101.9,4,2
1369,2,1,70,1,0,1,480,84,534,0,79,93,144.59,210.3,101.9,4,2
1370,2,1,45,1,1,0,480,84,534,0,79,93,144.59,210.3,101.9,4,2
1371,2,1,36.5,0,0,0,438,69,304,0,133,150,132.62,191.9,81.2,45,5
1372,2,1,70,0,0,1,393,69,304,0,118,135,116.28,188.5,76.2,45,5
1373,3,1,35,1,0,0,186,40,120,0,148,125,42.18,139,45.15,25,12
1374,3,1,35,1,1,1,186,40,120,0,148,125,42.18,139,45.15,25,12
1375,1,1,25,0,0,0,186,40,120,0,148,125,42.18,139,45.15,25,12
1376,3,1,24.57,1,1,1,138,60,109,0,118,75,38.57,155.9,40.35,6,5
1377,1,1,70,0,0,1,138,60,109,0,118,75,38.57,155.9,40.35,6,5
1378,3,1,45,0,0,1,106,60,96,0,128,65,30.4,155.9,35.75,6,2
1379,1,1,55,0,0,1,106,60,96,0,128,65,30.4,155.9,35.75,6,2
1380,1,1,31.71,0,0,1,106,60,96,0,128,65,30.4,155.9,35.75,6,2
1381,3,1,70,0,1,1,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1382,3,1,25,0,1,1,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1383,3,1,70,1,1,1,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1384,3,1,70,1,0,1,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1385,1,1,70,0,0,1,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1386,1,1,70,1,0,0,115,60,109,0,118,65,33.25,155.9,38.15,6,5
1387,1,1,25,0,0,0,181,60,109,0,118,75,48.26,155.9,43.35,6,5
1388,3,1,70,0,0,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1389,3,1,55,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1390,3,1,45,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1391,3,1,70,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1392,3,1,45,0,1,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1393,3,1,55,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1394,3,1,70,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1395,3,1,55,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1396,3,1,35,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1397,3,1,55,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1398,3,1,25,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1399,3,1,70,0,0,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1400,3,1,55,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1401,3,1,55,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1402,3,1,35,1,1,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1403,3,1,45,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1404,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1405,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1406,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1407,3,1,70,1,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1408,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1409,3,1,25,1,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1410,3,1,55,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1411,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1412,3,1,25.45,1,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1413,3,1,45,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1414,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1415,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1416,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1417,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1418,3,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1419,3,1,55,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1420,3,1,55,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1421,3,1,25,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1422,1,1,70,0,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1423,1,1,55,0,0,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1424,1,1,35,0,0,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1425,1,1,55,0,1,0,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1426,1,1,45,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1427,1,1,35,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1428,1,1,70,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1429,1,1,35,1,0,1,152,60,148,0,86,65,45.22,153.05,45.05,6,8
1430,3,1,55,0,0,1,185,60,148,0,108,78,51.11,155.9,47.55,6,8
1431,3,1,70,1,1,0,185,60,148,0,108,78,51.11,155.9,47.55,6,8
1432,1,1,35,0,0,1,185,60,148,0,108,78,51.11,155.9,47.55,6,8
1433,3,1,55,0,0,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1434,3,1,35,0,0,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1435,3,1,70,0,1,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1436,3,1,70,0,1,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1437,3,1,25,1,1,0,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1438,3,1,55,1,0,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1439,3,1,25,1,1,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1440,2,1,55,0,0,1,199,58,190,0,158,60,60.23,174.5,55.35,36,5
1441,3,1,45,0,1,1,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1442,2,1,70,0,0,0,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1443,2,1,70,0,1,0,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1444,2,1,70,0,1,1,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1445,2,1,70,0,1,0,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1446,2,1,70,0,0,1,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1447,1,1,70,0,0,1,216,58,148,0,123,95,64.03,171.1,52.55,36,8
1448,3,1,70,0,1,1,258,58,238,0,148,60,78.47,174.5,51.95,36,3
1449,3,1,45,0,1,1,258,58,238,0,148,60,78.47,174.5,51.95,36,3
1450,3,1,70,1,1,1,258,58,238,0,148,60,78.47,174.5,51.95,36,3
1451,3,1,15,1,1,1,258,58,238,0,148,60,78.47,174.5,51.95,36,3
1452,2,1,35,0,1,1,258,58,238,0,148,60,78.47,174.5,51.95,36,3
1453,2,1,70,0,0,1,299,58,238,0,148,85,89.49,174.5,55.95,36,3
1454,3,1,45,0,0,1,240,58,223,0,131,65,65.55,165.1,59.35,36,3
1455,3,1,35,1,1,1,240,58,223,0,131,65,65.55,165.1,59.35,36,3
1456,2,1,55,0,1,0,240,58,223,0,131,65,65.55,165.1,59.35,36,3
1457,2,1,70,0,0,0,240,58,223,0,131,65,65.55,165.1,59.35,36,3
1458,2,1,70,1,1,1,269,58,263,0,108,90,72.01,169.5,65.05,36,3
1459,2,1,55,0,1,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1460,2,1,70,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1461,2,1,70,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1462,2,1,70,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1463,2,1,70,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1464,2,1,39.03,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1465,2,1,55,0,1,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1466,2,1,55,0,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1467,2,1,70,1,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1468,2,1,45,1,0,1,272,58,263,0,103,85,72.77,166.5,64.55,36,3
1469,3,1,25,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1470,3,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1471,3,1,70,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1472,3,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1473,3,1,55,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1474,3,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1475,3,1,15,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1476,3,1,35,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1477,3,1,70,0,1,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1478,3,1,45,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1479,3,1,45,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1480,3,1,55,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1481,3,1,55,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1482,3,1,55,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1483,3,1,15,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1484,3,1,55,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1485,3,1,45,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1486,3,1,35,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1487,3,1,45,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1488,3,1,35,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1489,3,1,35,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1490,3,1,5,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1491,3,1,70,1,1,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1492,3,1,55,1,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1493,3,1,70,1,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1494,3,1,70,1,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1495,3,1,55,1,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1496,3,1,55,1,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1497,3,1,70,1,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1498,3,1,25,1,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1499,3,1,70,1,1,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1500,3,1,5,1,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1501,3,1,15,1,1,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1502,3,1,70,1,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1503,3,1,5,1,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1504,3,1,70,1,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1505,2,1,50.45,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1506,2,1,70,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1507,2,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1508,2,1,35,0,1,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1509,2,1,35,0,0,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1510,2,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1511,2,1,35,0,1,0,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1512,2,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
1513,2,1,70,0,0,1,278,58,263,0,98,74,79.23,163.1,62.55,36,3
